Loading Data...
./datasets_phish_scam/undirected-30000.pkl
Graph Edge Count: 1268798
Graph Average Degree: 84.58653333333334
Graph Node Count: 30000
Undirected Graph Edge Count: 1268798
Undirected Graph Average Degree: 84.58653333333334
Undirected Graph Node Count: 30000
Labeled Node Count: 125
========================training times:0========================
Extracting 1-hop subgraphs...
Done!
Extracting 1-hop subgraphs...
Done!
SGFormer
Start Training...
Now Best: {'train_loss': 0.7904728651046753, 'val_loss': 0.7514668703079224, 'precision': 0.0014124293785310734, 'recall': 0.17391304347826086, 'F1': 0.0028021015761821367, 'Micro F1:': 0.4306}
Epoch: 780, Train_Loss: 0.0517, Val_Loss: 0.0632, Precision: 0.0847, Recall: 0.1250, F1: 0.1010, Micro F1: 0.9911
Epoch: 781, Train_Loss: 0.0514, Val_Loss: 0.0632, Precision: 0.0833, Recall: 0.1250, F1: 0.1000, Micro F1: 0.9910
Epoch: 782, Train_Loss: 0.0484, Val_Loss: 0.0635, Precision: 0.0847, Recall: 0.1250, F1: 0.1010, Micro F1: 0.9911
Epoch: 783, Train_Loss: 0.0524, Val_Loss: 0.0641, Precision: 0.0877, Recall: 0.1250, F1: 0.1031, Micro F1: 0.9913
Epoch: 784, Train_Loss: 0.0490, Val_Loss: 0.0643, Precision: 0.0909, Recall: 0.1250, F1: 0.1053, Micro F1: 0.9915
Epoch: 785, Train_Loss: 0.0487, Val_Loss: 0.0641, Precision: 0.0962, Recall: 0.1250, F1: 0.1087, Micro F1: 0.9918
Epoch: 786, Train_Loss: 0.0492, Val_Loss: 0.0638, Precision: 0.0962, Recall: 0.1250, F1: 0.1087, Micro F1: 0.9918
Epoch: 787, Train_Loss: 0.0511, Val_Loss: 0.0639, Precision: 0.0962, Recall: 0.1250, F1: 0.1087, Micro F1: 0.9918
Epoch: 788, Train_Loss: 0.0504, Val_Loss: 0.0642, Precision: 0.0943, Recall: 0.1250, F1: 0.1075, Micro F1: 0.9917
Epoch: 789, Train_Loss: 0.0509, Val_Loss: 0.0643, Precision: 0.0909, Recall: 0.1250, F1: 0.1053, Micro F1: 0.9915
Epoch: 790, Train_Loss: 0.0499, Val_Loss: 0.0635, Precision: 0.0820, Recall: 0.1250, F1: 0.0990, Micro F1: 0.9909
Epoch: 791, Train_Loss: 0.0486, Val_Loss: 0.0632, Precision: 0.0968, Recall: 0.1500, F1: 0.1176, Micro F1: 0.9910
Epoch: 792, Train_Loss: 0.0479, Val_Loss: 0.0634, Precision: 0.0984, Recall: 0.1500, F1: 0.1188, Micro F1: 0.9911
Epoch: 793, Train_Loss: 0.0486, Val_Loss: 0.0635, Precision: 0.1017, Recall: 0.1500, F1: 0.1212, Micro F1: 0.9913
Epoch: 794, Train_Loss: 0.0545, Val_Loss: 0.0635, Precision: 0.0943, Recall: 0.1250, F1: 0.1075, Micro F1: 0.9917
Epoch: 795, Train_Loss: 0.0485, Val_Loss: 0.0637, Precision: 0.1064, Recall: 0.1250, F1: 0.1149, Micro F1: 0.9923
Epoch: 796, Train_Loss: 0.0489, Val_Loss: 0.0638, Precision: 0.0909, Recall: 0.1000, F1: 0.0952, Micro F1: 0.9924
Epoch: 797, Train_Loss: 0.0507, Val_Loss: 0.0638, Precision: 0.0930, Recall: 0.1000, F1: 0.0964, Micro F1: 0.9925
Epoch: 798, Train_Loss: 0.0484, Val_Loss: 0.0637, Precision: 0.0889, Recall: 0.1000, F1: 0.0941, Micro F1: 0.9923
Epoch: 799, Train_Loss: 0.0511, Val_Loss: 0.0638, Precision: 0.1042, Recall: 0.1250, F1: 0.1136, Micro F1: 0.9922
Epoch: 800, Train_Loss: 0.0502, Val_Loss: 0.0636, Precision: 0.0943, Recall: 0.1250, F1: 0.1075, Micro F1: 0.9917
Epoch: 801, Train_Loss: 0.0478, Val_Loss: 0.0633, Precision: 0.0877, Recall: 0.1250, F1: 0.1031, Micro F1: 0.9913
Epoch: 802, Train_Loss: 0.0518, Val_Loss: 0.0630, Precision: 0.0847, Recall: 0.1250, F1: 0.1010, Micro F1: 0.9911
Epoch: 803, Train_Loss: 0.0499, Val_Loss: 0.0628, Precision: 0.0820, Recall: 0.1250, F1: 0.0990, Micro F1: 0.9909
Epoch: 804, Train_Loss: 0.0511, Val_Loss: 0.0630, Precision: 0.0862, Recall: 0.1250, F1: 0.1020, Micro F1: 0.9912
Epoch: 805, Train_Loss: 0.0514, Val_Loss: 0.0636, Precision: 0.0862, Recall: 0.1250, F1: 0.1020, Micro F1: 0.9912
Epoch: 806, Train_Loss: 0.0497, Val_Loss: 0.0640, Precision: 0.0862, Recall: 0.1250, F1: 0.1020, Micro F1: 0.9912
Epoch: 807, Train_Loss: 0.0507, Val_Loss: 0.0639, Precision: 0.0893, Recall: 0.1250, F1: 0.1042, Micro F1: 0.9914
Epoch: 808, Train_Loss: 0.0472, Val_Loss: 0.0637, Precision: 0.0926, Recall: 0.1250, F1: 0.1064, Micro F1: 0.9916
Epoch: 809, Train_Loss: 0.0481, Val_Loss: 0.0635, Precision: 0.0926, Recall: 0.1250, F1: 0.1064, Micro F1: 0.9916
Epoch: 810, Train_Loss: 0.0497, Val_Loss: 0.0634, Precision: 0.0926, Recall: 0.1250, F1: 0.1064, Micro F1: 0.9916
Epoch: 811, Train_Loss: 0.0513, Val_Loss: 0.0634, Precision: 0.0862, Recall: 0.1250, F1: 0.1020, Micro F1: 0.9912
Epoch: 812, Train_Loss: 0.0523, Val_Loss: 0.0627, Precision: 0.0833, Recall: 0.1250, F1: 0.1000, Micro F1: 0.9910
Epoch: 813, Train_Loss: 0.0506, Val_Loss: 0.0622, Precision: 0.0968, Recall: 0.1500, F1: 0.1176, Micro F1: 0.9910
Epoch: 814, Train_Loss: 0.0500, Val_Loss: 0.0622, Precision: 0.0968, Recall: 0.1500, F1: 0.1176, Micro F1: 0.9910
Epoch: 815, Train_Loss: 0.0478, Val_Loss: 0.0624, Precision: 0.0968, Recall: 0.1500, F1: 0.1176, Micro F1: 0.9910
Epoch: 816, Train_Loss: 0.0505, Val_Loss: 0.0627, Precision: 0.0862, Recall: 0.1250, F1: 0.1020, Micro F1: 0.9912
Epoch: 817, Train_Loss: 0.0518, Val_Loss: 0.0628, Precision: 0.1000, Recall: 0.1500, F1: 0.1200, Micro F1: 0.9912
Epoch: 818, Train_Loss: 0.0530, Val_Loss: 0.0629, Precision: 0.0984, Recall: 0.1500, F1: 0.1188, Micro F1: 0.9911
Epoch: 819, Train_Loss: 0.0489, Val_Loss: 0.0629, Precision: 0.0968, Recall: 0.1500, F1: 0.1176, Micro F1: 0.9910
Epoch: 820, Train_Loss: 0.0493, Val_Loss: 0.0631, Precision: 0.0833, Recall: 0.1250, F1: 0.1000, Micro F1: 0.9910
Epoch: 821, Train_Loss: 0.0509, Val_Loss: 0.0636, Precision: 0.0833, Recall: 0.1250, F1: 0.1000, Micro F1: 0.9910
Epoch: 822, Train_Loss: 0.0524, Val_Loss: 0.0639, Precision: 0.0847, Recall: 0.1250, F1: 0.1010, Micro F1: 0.9911
Epoch: 823, Train_Loss: 0.0493, Val_Loss: 0.0643, Precision: 0.0847, Recall: 0.1250, F1: 0.1010, Micro F1: 0.9911
Epoch: 824, Train_Loss: 0.0517, Val_Loss: 0.0644, Precision: 0.0847, Recall: 0.1250, F1: 0.1010, Micro F1: 0.9911
Epoch: 825, Train_Loss: 0.0497, Val_Loss: 0.0645, Precision: 0.0862, Recall: 0.1250, F1: 0.1020, Micro F1: 0.9912
Epoch: 826, Train_Loss: 0.0497, Val_Loss: 0.0646, Precision: 0.0862, Recall: 0.1250, F1: 0.1020, Micro F1: 0.9912
Epoch: 827, Train_Loss: 0.0490, Val_Loss: 0.0646, Precision: 0.1034, Recall: 0.1500, F1: 0.1224, Micro F1: 0.9914
Epoch: 828, Train_Loss: 0.0494, Val_Loss: 0.0646, Precision: 0.1017, Recall: 0.1500, F1: 0.1212, Micro F1: 0.9913
Epoch: 829, Train_Loss: 0.0484, Val_Loss: 0.0647, Precision: 0.1000, Recall: 0.1500, F1: 0.1200, Micro F1: 0.9912
Epoch: 830, Train_Loss: 0.0503, Val_Loss: 0.0647, Precision: 0.0847, Recall: 0.1250, F1: 0.1010, Micro F1: 0.9911
Epoch: 831, Train_Loss: 0.0488, Val_Loss: 0.0647, Precision: 0.0847, Recall: 0.1250, F1: 0.1010, Micro F1: 0.9911
Epoch: 832, Train_Loss: 0.0511, Val_Loss: 0.0645, Precision: 0.0847, Recall: 0.1250, F1: 0.1010, Micro F1: 0.9911
Epoch: 833, Train_Loss: 0.0489, Val_Loss: 0.0646, Precision: 0.0877, Recall: 0.1250, F1: 0.1031, Micro F1: 0.9913
Epoch: 834, Train_Loss: 0.0483, Val_Loss: 0.0648, Precision: 0.0909, Recall: 0.1250, F1: 0.1053, Micro F1: 0.9915
Epoch: 835, Train_Loss: 0.0483, Val_Loss: 0.0649, Precision: 0.0909, Recall: 0.1250, F1: 0.1053, Micro F1: 0.9915
Epoch: 836, Train_Loss: 0.0498, Val_Loss: 0.0649, Precision: 0.0909, Recall: 0.1250, F1: 0.1053, Micro F1: 0.9915
Epoch: 837, Train_Loss: 0.0503, Val_Loss: 0.0646, Precision: 0.1053, Recall: 0.1500, F1: 0.1237, Micro F1: 0.9915
Epoch: 838, Train_Loss: 0.0490, Val_Loss: 0.0646, Precision: 0.1034, Recall: 0.1500, F1: 0.1224, Micro F1: 0.9914
Now Best: {'train_loss': 0.04933493584394455, 'val_loss': 0.06469415873289108, 'precision': 0.11475409836065574, 'recall': 0.175, 'F1': 0.1386138613861386, 'Micro F1:': 0.9913}
Epoch: 839, Train_Loss: 0.0493, Val_Loss: 0.0647, Precision: 0.1148, Recall: 0.1750, F1: 0.1386, Micro F1: 0.9913
Epoch: 840, Train_Loss: 0.0507, Val_Loss: 0.0646, Precision: 0.1034, Recall: 0.1500, F1: 0.1224, Micro F1: 0.9914
Epoch: 841, Train_Loss: 0.0482, Val_Loss: 0.0645, Precision: 0.1034, Recall: 0.1500, F1: 0.1224, Micro F1: 0.9914
Epoch: 842, Train_Loss: 0.0490, Val_Loss: 0.0650, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 843, Train_Loss: 0.0491, Val_Loss: 0.0652, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 844, Train_Loss: 0.0507, Val_Loss: 0.0653, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 845, Train_Loss: 0.0502, Val_Loss: 0.0653, Precision: 0.1071, Recall: 0.1500, F1: 0.1250, Micro F1: 0.9916
Epoch: 846, Train_Loss: 0.0513, Val_Loss: 0.0653, Precision: 0.0893, Recall: 0.1250, F1: 0.1042, Micro F1: 0.9914
Epoch: 847, Train_Loss: 0.0487, Val_Loss: 0.0652, Precision: 0.0862, Recall: 0.1250, F1: 0.1020, Micro F1: 0.9912
Epoch: 848, Train_Loss: 0.0485, Val_Loss: 0.0652, Precision: 0.0847, Recall: 0.1250, F1: 0.1010, Micro F1: 0.9911
Epoch: 849, Train_Loss: 0.0506, Val_Loss: 0.0653, Precision: 0.0847, Recall: 0.1250, F1: 0.1010, Micro F1: 0.9911
Epoch: 850, Train_Loss: 0.0494, Val_Loss: 0.0656, Precision: 0.0833, Recall: 0.1250, F1: 0.1000, Micro F1: 0.9910
Epoch: 851, Train_Loss: 0.0492, Val_Loss: 0.0660, Precision: 0.0833, Recall: 0.1250, F1: 0.1000, Micro F1: 0.9910
Epoch: 852, Train_Loss: 0.0468, Val_Loss: 0.0661, Precision: 0.0877, Recall: 0.1250, F1: 0.1031, Micro F1: 0.9913
Epoch: 853, Train_Loss: 0.0507, Val_Loss: 0.0655, Precision: 0.0909, Recall: 0.1250, F1: 0.1053, Micro F1: 0.9915
Epoch: 854, Train_Loss: 0.0477, Val_Loss: 0.0651, Precision: 0.0943, Recall: 0.1250, F1: 0.1075, Micro F1: 0.9917
Epoch: 855, Train_Loss: 0.0507, Val_Loss: 0.0653, Precision: 0.0926, Recall: 0.1250, F1: 0.1064, Micro F1: 0.9916
Epoch: 856, Train_Loss: 0.0490, Val_Loss: 0.0658, Precision: 0.1053, Recall: 0.1500, F1: 0.1237, Micro F1: 0.9915
Epoch: 857, Train_Loss: 0.0489, Val_Loss: 0.0665, Precision: 0.1000, Recall: 0.1500, F1: 0.1200, Micro F1: 0.9912
Epoch: 858, Train_Loss: 0.0483, Val_Loss: 0.0667, Precision: 0.0984, Recall: 0.1500, F1: 0.1188, Micro F1: 0.9911
Epoch: 859, Train_Loss: 0.0508, Val_Loss: 0.0663, Precision: 0.0938, Recall: 0.1500, F1: 0.1154, Micro F1: 0.9908
Epoch: 860, Train_Loss: 0.0480, Val_Loss: 0.0665, Precision: 0.0938, Recall: 0.1500, F1: 0.1154, Micro F1: 0.9908
Epoch: 861, Train_Loss: 0.0507, Val_Loss: 0.0670, Precision: 0.0984, Recall: 0.1500, F1: 0.1188, Micro F1: 0.9911
Epoch: 862, Train_Loss: 0.0524, Val_Loss: 0.0667, Precision: 0.1017, Recall: 0.1500, F1: 0.1212, Micro F1: 0.9913
Epoch: 863, Train_Loss: 0.0516, Val_Loss: 0.0662, Precision: 0.1034, Recall: 0.1500, F1: 0.1224, Micro F1: 0.9914
Epoch: 864, Train_Loss: 0.0524, Val_Loss: 0.0656, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 865, Train_Loss: 0.0518, Val_Loss: 0.0652, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 866, Train_Loss: 0.0505, Val_Loss: 0.0651, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Epoch: 867, Train_Loss: 0.0494, Val_Loss: 0.0652, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 868, Train_Loss: 0.0491, Val_Loss: 0.0649, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 869, Train_Loss: 0.0489, Val_Loss: 0.0642, Precision: 0.1071, Recall: 0.1500, F1: 0.1250, Micro F1: 0.9916
Epoch: 870, Train_Loss: 0.0480, Val_Loss: 0.0638, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 871, Train_Loss: 0.0494, Val_Loss: 0.0635, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 872, Train_Loss: 0.0460, Val_Loss: 0.0633, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Now Best: {'train_loss': 0.0495266318321228, 'val_loss': 0.06334666162729263, 'precision': 0.12727272727272726, 'recall': 0.175, 'F1': 0.14736842105263157, 'Micro F1:': 0.9919}
Epoch: 873, Train_Loss: 0.0495, Val_Loss: 0.0633, Precision: 0.1273, Recall: 0.1750, F1: 0.1474, Micro F1: 0.9919
Now Best: {'train_loss': 0.048723623156547546, 'val_loss': 0.06367700546979904, 'precision': 0.13793103448275862, 'recall': 0.2, 'F1': 0.16326530612244897, 'Micro F1:': 0.9918}
Epoch: 874, Train_Loss: 0.0487, Val_Loss: 0.0637, Precision: 0.1379, Recall: 0.2000, F1: 0.1633, Micro F1: 0.9918
Epoch: 875, Train_Loss: 0.0497, Val_Loss: 0.0641, Precision: 0.1290, Recall: 0.2000, F1: 0.1569, Micro F1: 0.9914
Epoch: 876, Train_Loss: 0.0488, Val_Loss: 0.0645, Precision: 0.1311, Recall: 0.2000, F1: 0.1584, Micro F1: 0.9915
Epoch: 877, Train_Loss: 0.0468, Val_Loss: 0.0649, Precision: 0.1167, Recall: 0.1750, F1: 0.1400, Micro F1: 0.9914
Epoch: 878, Train_Loss: 0.0506, Val_Loss: 0.0651, Precision: 0.1167, Recall: 0.1750, F1: 0.1400, Micro F1: 0.9914
Epoch: 879, Train_Loss: 0.0520, Val_Loss: 0.0653, Precision: 0.1167, Recall: 0.1750, F1: 0.1400, Micro F1: 0.9914
Epoch: 880, Train_Loss: 0.0475, Val_Loss: 0.0654, Precision: 0.1207, Recall: 0.1750, F1: 0.1429, Micro F1: 0.9916
Epoch: 881, Train_Loss: 0.0494, Val_Loss: 0.0652, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 882, Train_Loss: 0.0513, Val_Loss: 0.0653, Precision: 0.1154, Recall: 0.1500, F1: 0.1304, Micro F1: 0.9920
Epoch: 883, Train_Loss: 0.0520, Val_Loss: 0.0651, Precision: 0.1200, Recall: 0.1500, F1: 0.1333, Micro F1: 0.9922
Epoch: 884, Train_Loss: 0.0474, Val_Loss: 0.0648, Precision: 0.1277, Recall: 0.1500, F1: 0.1379, Micro F1: 0.9925
Epoch: 885, Train_Loss: 0.0484, Val_Loss: 0.0643, Precision: 0.1364, Recall: 0.1500, F1: 0.1429, Micro F1: 0.9928
Epoch: 886, Train_Loss: 0.0476, Val_Loss: 0.0644, Precision: 0.1333, Recall: 0.1500, F1: 0.1412, Micro F1: 0.9927
Epoch: 887, Train_Loss: 0.0472, Val_Loss: 0.0646, Precision: 0.1250, Recall: 0.1500, F1: 0.1364, Micro F1: 0.9924
Epoch: 888, Train_Loss: 0.0478, Val_Loss: 0.0645, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Epoch: 889, Train_Loss: 0.0493, Val_Loss: 0.0642, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 890, Train_Loss: 0.0496, Val_Loss: 0.0642, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 891, Train_Loss: 0.0501, Val_Loss: 0.0642, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 892, Train_Loss: 0.0501, Val_Loss: 0.0643, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 893, Train_Loss: 0.0489, Val_Loss: 0.0646, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 894, Train_Loss: 0.0503, Val_Loss: 0.0647, Precision: 0.1154, Recall: 0.1500, F1: 0.1304, Micro F1: 0.9920
Epoch: 895, Train_Loss: 0.0484, Val_Loss: 0.0648, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 896, Train_Loss: 0.0483, Val_Loss: 0.0648, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 897, Train_Loss: 0.0497, Val_Loss: 0.0646, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 898, Train_Loss: 0.0508, Val_Loss: 0.0643, Precision: 0.1017, Recall: 0.1500, F1: 0.1212, Micro F1: 0.9913
Epoch: 899, Train_Loss: 0.0490, Val_Loss: 0.0643, Precision: 0.1017, Recall: 0.1500, F1: 0.1212, Micro F1: 0.9913
Epoch: 900, Train_Loss: 0.0492, Val_Loss: 0.0644, Precision: 0.1017, Recall: 0.1500, F1: 0.1212, Micro F1: 0.9913
Epoch: 901, Train_Loss: 0.0478, Val_Loss: 0.0647, Precision: 0.1000, Recall: 0.1500, F1: 0.1200, Micro F1: 0.9912
Epoch: 902, Train_Loss: 0.0486, Val_Loss: 0.0651, Precision: 0.1053, Recall: 0.1500, F1: 0.1237, Micro F1: 0.9915
Epoch: 903, Train_Loss: 0.0462, Val_Loss: 0.0653, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Epoch: 904, Train_Loss: 0.0479, Val_Loss: 0.0652, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 905, Train_Loss: 0.0479, Val_Loss: 0.0652, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Epoch: 906, Train_Loss: 0.0477, Val_Loss: 0.0653, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Epoch: 907, Train_Loss: 0.0482, Val_Loss: 0.0654, Precision: 0.1071, Recall: 0.1500, F1: 0.1250, Micro F1: 0.9916
Epoch: 908, Train_Loss: 0.0465, Val_Loss: 0.0655, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 909, Train_Loss: 0.0463, Val_Loss: 0.0656, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 910, Train_Loss: 0.0473, Val_Loss: 0.0656, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Epoch: 911, Train_Loss: 0.0476, Val_Loss: 0.0654, Precision: 0.1154, Recall: 0.1500, F1: 0.1304, Micro F1: 0.9920
Epoch: 912, Train_Loss: 0.0512, Val_Loss: 0.0652, Precision: 0.1200, Recall: 0.1500, F1: 0.1333, Micro F1: 0.9922
Epoch: 913, Train_Loss: 0.0466, Val_Loss: 0.0653, Precision: 0.1176, Recall: 0.1500, F1: 0.1319, Micro F1: 0.9921
Epoch: 914, Train_Loss: 0.0495, Val_Loss: 0.0657, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 915, Train_Loss: 0.0487, Val_Loss: 0.0661, Precision: 0.1071, Recall: 0.1500, F1: 0.1250, Micro F1: 0.9916
Epoch: 916, Train_Loss: 0.0479, Val_Loss: 0.0663, Precision: 0.1053, Recall: 0.1500, F1: 0.1237, Micro F1: 0.9915
Epoch: 917, Train_Loss: 0.0475, Val_Loss: 0.0664, Precision: 0.1053, Recall: 0.1500, F1: 0.1237, Micro F1: 0.9915
Epoch: 918, Train_Loss: 0.0508, Val_Loss: 0.0664, Precision: 0.1053, Recall: 0.1500, F1: 0.1237, Micro F1: 0.9915
Epoch: 919, Train_Loss: 0.0495, Val_Loss: 0.0659, Precision: 0.1053, Recall: 0.1500, F1: 0.1237, Micro F1: 0.9915
Epoch: 920, Train_Loss: 0.0498, Val_Loss: 0.0657, Precision: 0.1034, Recall: 0.1500, F1: 0.1224, Micro F1: 0.9914
Epoch: 921, Train_Loss: 0.0491, Val_Loss: 0.0657, Precision: 0.1017, Recall: 0.1500, F1: 0.1212, Micro F1: 0.9913
Epoch: 922, Train_Loss: 0.0468, Val_Loss: 0.0658, Precision: 0.1053, Recall: 0.1500, F1: 0.1237, Micro F1: 0.9915
Epoch: 923, Train_Loss: 0.0501, Val_Loss: 0.0660, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 924, Train_Loss: 0.0507, Val_Loss: 0.0662, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Epoch: 925, Train_Loss: 0.0487, Val_Loss: 0.0663, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 926, Train_Loss: 0.0491, Val_Loss: 0.0664, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 927, Train_Loss: 0.0477, Val_Loss: 0.0664, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 928, Train_Loss: 0.0492, Val_Loss: 0.0664, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 929, Train_Loss: 0.0477, Val_Loss: 0.0667, Precision: 0.1071, Recall: 0.1500, F1: 0.1250, Micro F1: 0.9916
Epoch: 930, Train_Loss: 0.0519, Val_Loss: 0.0669, Precision: 0.1071, Recall: 0.1500, F1: 0.1250, Micro F1: 0.9916
Epoch: 931, Train_Loss: 0.0504, Val_Loss: 0.0668, Precision: 0.1071, Recall: 0.1500, F1: 0.1250, Micro F1: 0.9916
Epoch: 932, Train_Loss: 0.0473, Val_Loss: 0.0666, Precision: 0.1071, Recall: 0.1500, F1: 0.1250, Micro F1: 0.9916
Epoch: 933, Train_Loss: 0.0485, Val_Loss: 0.0664, Precision: 0.1071, Recall: 0.1500, F1: 0.1250, Micro F1: 0.9916
Epoch: 934, Train_Loss: 0.0482, Val_Loss: 0.0660, Precision: 0.1091, Recall: 0.1500, F1: 0.1263, Micro F1: 0.9917
Epoch: 935, Train_Loss: 0.0489, Val_Loss: 0.0656, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Epoch: 936, Train_Loss: 0.0486, Val_Loss: 0.0652, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 937, Train_Loss: 0.0475, Val_Loss: 0.0649, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 938, Train_Loss: 0.0465, Val_Loss: 0.0645, Precision: 0.1176, Recall: 0.1500, F1: 0.1319, Micro F1: 0.9921
Epoch: 939, Train_Loss: 0.0489, Val_Loss: 0.0642, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 940, Train_Loss: 0.0485, Val_Loss: 0.0636, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Epoch: 941, Train_Loss: 0.0471, Val_Loss: 0.0634, Precision: 0.1071, Recall: 0.1500, F1: 0.1250, Micro F1: 0.9916
Epoch: 942, Train_Loss: 0.0464, Val_Loss: 0.0635, Precision: 0.1186, Recall: 0.1750, F1: 0.1414, Micro F1: 0.9915
Epoch: 943, Train_Loss: 0.0491, Val_Loss: 0.0636, Precision: 0.1167, Recall: 0.1750, F1: 0.1400, Micro F1: 0.9914
Epoch: 944, Train_Loss: 0.0497, Val_Loss: 0.0638, Precision: 0.1167, Recall: 0.1750, F1: 0.1400, Micro F1: 0.9914
Epoch: 945, Train_Loss: 0.0484, Val_Loss: 0.0640, Precision: 0.1186, Recall: 0.1750, F1: 0.1414, Micro F1: 0.9915
Epoch: 946, Train_Loss: 0.0487, Val_Loss: 0.0639, Precision: 0.1053, Recall: 0.1500, F1: 0.1237, Micro F1: 0.9915
Epoch: 947, Train_Loss: 0.0461, Val_Loss: 0.0639, Precision: 0.1176, Recall: 0.1500, F1: 0.1319, Micro F1: 0.9921
Epoch: 948, Train_Loss: 0.0494, Val_Loss: 0.0642, Precision: 0.1200, Recall: 0.1500, F1: 0.1333, Micro F1: 0.9922
Epoch: 949, Train_Loss: 0.0500, Val_Loss: 0.0646, Precision: 0.1224, Recall: 0.1500, F1: 0.1348, Micro F1: 0.9923
Epoch: 950, Train_Loss: 0.0483, Val_Loss: 0.0648, Precision: 0.1224, Recall: 0.1500, F1: 0.1348, Micro F1: 0.9923
Epoch: 951, Train_Loss: 0.0486, Val_Loss: 0.0650, Precision: 0.1224, Recall: 0.1500, F1: 0.1348, Micro F1: 0.9923
Epoch: 952, Train_Loss: 0.0488, Val_Loss: 0.0651, Precision: 0.1200, Recall: 0.1500, F1: 0.1333, Micro F1: 0.9922
Epoch: 953, Train_Loss: 0.0504, Val_Loss: 0.0652, Precision: 0.1176, Recall: 0.1500, F1: 0.1319, Micro F1: 0.9921
Epoch: 954, Train_Loss: 0.0505, Val_Loss: 0.0653, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
Epoch: 955, Train_Loss: 0.0471, Val_Loss: 0.0656, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Epoch: 956, Train_Loss: 0.0506, Val_Loss: 0.0654, Precision: 0.1111, Recall: 0.1500, F1: 0.1277, Micro F1: 0.9918
Epoch: 957, Train_Loss: 0.0484, Val_Loss: 0.0649, Precision: 0.1132, Recall: 0.1500, F1: 0.1290, Micro F1: 0.9919
